CustomerID,first_order,last_order,orders,units,gross_revenue,country,distinct_products,returns_value,net_revenue,aov,recency_days,tenure_days,first_order_month,in_rfm,R,F,M,segment
17052,2011-11-11 14:50:00,2011-11-11 14:50:00,1,251,399.09,United Kingdom,72,0.0,399.09,399.09,29,0,2011-11,True,4.0,1.0,2.0,Promising
17053,2011-08-01 10:23:00,2011-08-01 10:23:00,1,122,498.48,United Kingdom,13,2.1,496.38,498.48,131,0,2011-08,True,2.0,1.0,3.0,Hibernating
17054,2011-04-08 13:14:00,2011-11-11 12:56:00,5,804,1356.33,United Kingdom,64,2.5,1353.83,271.27,29,217,2011-04,True,4.0,4.0,4.0,Loyal Customers
17058,2011-04-14 09:18:00,2011-09-19 10:13:00,3,592,1179.89,United Kingdom,51,0.0,1179.89,393.3,82,158,2011-04,True,2.0,3.0,4.0,At Risk
17059,2010-12-05 12:35:00,2011-11-10 12:27:00,5,1850,3080.39,United Kingdom,292,0.0,3080.39,616.08,30,340,2010-12,True,4.0,4.0,5.0,Loyal Customers
17060,2011-03-18 13:27:00,2011-03-18 13:27:00,1,216,234.24,United Kingdom,5,0.0,234.24,234.24,267,0,2011-03,True,1.0,1.0,1.0,Hibernating
17061,2011-04-21 13:29:00,2011-09-27 11:24:00,11,1526,5232.23,United Kingdom,57,116.1,5116.13,475.66,74,159,2011-04,True,2.0,5.0,5.0,Can't Lose Them
17062,2010-12-05 11:59:00,2011-01-30 11:01:00,4,406,528.29,United Kingdom,51,3.9,524.39,132.07,314,56,2010-12,True,1.0,4.0,3.0,At Risk
17063,2011-02-23 13:44:00,2011-11-18 16:19:00,7,770,1461.14,United Kingdom,66,39.55,1421.59,208.73,22,268,2011-02,True,4.0,5.0,4.0,Loyal Customers
17064,2011-01-16 16:10:00,2011-10-12 10:18:00,3,316,855.45,United Kingdom,53,0.0,855.45,285.15,59,269,2011-01,True,3.0,3.0,3.0,Need Attention
17068,2010-12-06 13:58:00,2011-11-27 13:14:00,21,2159,4545.89,United Kingdom,115,20.8,4525.09,216.47,13,356,2010-12,True,5.0,5.0,5.0,Champions
17069,2010-12-01 16:49:00,2011-11-11 17:13:00,9,1506,2709.7,United Kingdom,111,54.48,2655.22,301.08,29,345,2010-12,True,4.0,5.0,5.0,Loyal Customers
17070,2011-08-17 17:01:00,2011-08-17 17:01:00,1,131,304.24,United Kingdom,62,0.0,304.24,304.24,115,0,2011-08,True,2.0,1.0,2.0,Hibernating
17071,2011-02-03 08:18:00,2011-11-11 16:31:00,9,1197,2429.03,United Kingdom,102,43.55,2385.48,269.89,29,281,2011-02,True,4.0,5.0,5.0,Loyal Customers
17073,2011-08-22 14:37:00,2011-11-22 11:47:00,4,758,1444.84,United Kingdom,141,0.0,1444.84,361.21,18,92,2011-08,True,4.0,4.0,4.0,Loyal Customers
17075,2011-01-26 13:20:00,2011-11-22 11:58:00,4,292,834.12,United Kingdom,62,20.35,813.77,208.53,18,300,2011-01,True,4.0,4.0,3.0,Loyal Customers
17076,2010-12-10 10:08:00,2011-11-03 17:53:00,3,295,841.08,United Kingdom,17,0.0,841.08,280.36,37,328,2010-12,True,3.0,3.0,3.0,Need Attention
17078,2011-11-03 18:49:00,2011-11-03 19:17:00,2,782,375.86,United Kingdom,27,0.0,375.86,187.93,37,0,2011-11,True,3.0,2.0,2.0,About to Sleep
17079,2011-09-22 15:34:00,2011-09-22 15:34:00,1,24,118.8,United Kingdom,2,0.0,118.8,118.8,79,0,2011-09,True,2.0,1.0,1.0,Hibernating
17080,2011-03-15 12:05:00,2011-11-17 12:59:00,2,166,287.62,United Kingdom,8,2.12,285.5,143.81,23,247,2011-03,True,4.0,2.0,2.0,Potential Loyalists
17081,2011-10-24 13:08:00,2011-11-14 12:56:00,2,77,288.91,United Kingdom,55,0.0,288.91,144.46,26,21,2011-10,True,4.0,2.0,2.0,Potential Loyalists
17082,2011-01-25 14:36:00,2011-11-06 15:17:00,2,1049,2003.85,United Kingdom,75,0.0,2003.85,1001.92,34,285,2011-01,True,3.0,2.0,5.0,About to Sleep
17083,2011-02-09 11:38:00,2011-08-22 15:43:00,3,772,1405.78,United Kingdom,24,0.0,1405.78,468.59,110,194,2011-02,True,2.0,3.0,4.0,At Risk
17084,2011-11-04 14:49:00,2011-11-04 14:54:00,2,1702,2747.99,United Kingdom,146,0.0,2747.99,1374.0,36,0,2011-11,True,3.0,2.0,5.0,About to Sleep
17085,2010-12-12 12:24:00,2011-08-08 14:15:00,5,785,1562.4,United Kingdom,115,11.6,1550.8,312.48,124,239,2010-12,True,2.0,4.0,4.0,At Risk
17086,2011-10-07 11:22:00,2011-12-02 13:54:00,6,1859,2050.08,United Kingdom,76,0.0,2050.08,341.68,8,56,2011-10,True,5.0,5.0,5.0,Champions
17088,2011-03-31 09:48:00,2011-11-11 14:23:00,4,868,1991.01,United Kingdom,96,0.0,1991.01,497.75,29,225,2011-03,True,4.0,4.0,4.0,Loyal Customers
17090,2010-12-20 13:52:00,2011-12-05 13:44:00,7,903,1974.65,United Kingdom,45,2.1,1972.55,282.09,5,350,2010-12,True,5.0,5.0,4.0,Champions
17091,2010-12-07 09:55:00,2011-12-07 10:43:00,9,1746,3827.76,United Kingdom,119,24.95,3802.81,425.31,3,365,2010-12,True,5.0,5.0,5.0,Champions
17092,2011-03-07 14:51:00,2011-10-20 19:51:00,4,1130,1774.03,United Kingdom,99,0.0,1774.03,443.51,51,227,2011-03,True,3.0,4.0,4.0,Loyal Customers
17094,2011-01-21 13:09:00,2011-01-21 13:09:00,1,152,302.0,United Kingdom,14,31.8,270.2,302.0,323,0,2011-01,True,1.0,1.0,2.0,Hibernating
17095,2011-01-09 11:05:00,2011-11-17 12:21:00,3,618,1324.16,United Kingdom,69,27.8,1296.36,441.39,23,312,2011-01,True,4.0,3.0,4.0,Potential Loyalists
17096,2011-03-23 12:05:00,2011-11-24 15:01:00,4,339,1022.13,United Kingdom,46,29.45,992.68,255.53,16,246,2011-03,True,4.0,4.0,4.0,Loyal Customers
17097,2010-12-09 14:55:00,2011-12-07 17:05:00,8,459,954.42,Spain,153,16.5,937.92,119.3,3,363,2010-12,True,5.0,5.0,4.0,Champions
17100,2011-11-21 16:36:00,2011-11-21 16:36:00,2,800,971.74,United Kingdom,65,0.0,971.74,485.87,19,0,2011-11,True,4.0,2.0,4.0,Potential Loyalists
17101,2011-06-14 14:49:00,2011-11-29 13:57:00,4,815,1621.73,United Kingdom,28,0.0,1621.73,405.43,11,168,2011-06,True,5.0,4.0,4.0,Champions
17102,2011-03-23 10:08:00,2011-03-23 10:08:00,1,2,25.5,United Kingdom,1,0.0,25.5,25.5,262,0,2011-03,True,1.0,1.0,1.0,Hibernating
17105,2011-02-06 14:46:00,2011-07-03 15:53:00,2,693,665.78,United Kingdom,80,0.0,665.78,332.89,160,147,2011-02,True,2.0,2.0,3.0,Hibernating
17107,2011-03-06 15:17:00,2011-11-06 14:14:00,6,4826,10797.48,United Kingdom,269,435.0,10362.48,1799.58,34,245,2011-03,True,3.0,5.0,5.0,Loyal Customers
17109,2011-04-21 15:46:00,2011-11-10 16:59:00,6,588,881.29,United Kingdom,107,15.36,865.93,146.88,30,203,2011-04,True,4.0,5.0,3.0,Loyal Customers
17110,2011-06-27 12:58:00,2011-06-27 12:58:00,1,50,163.3,United Kingdom,12,0.0,163.3,163.3,166,0,2011-06,True,2.0,1.0,1.0,Hibernating
17111,2011-10-23 15:59:00,2011-10-23 15:59:00,1,282,231.61,United Kingdom,29,0.0,231.61,231.61,48,0,2011-10,True,3.0,1.0,1.0,About to Sleep
17114,2011-01-09 11:39:00,2011-12-04 12:17:00,8,215,801.12,United Kingdom,85,61.4,739.72,100.14,6,329,2011-01,True,5.0,5.0,3.0,Champions
17115,2011-04-20 14:46:00,2011-12-01 14:30:00,3,372,837.5,United Kingdom,33,30.6,806.9,279.17,9,225,2011-04,True,5.0,3.0,3.0,Potential Loyalists
17117,2011-02-24 13:54:00,2011-02-24 13:54:00,1,68,116.2,United Kingdom,9,0.0,116.2,116.2,289,0,2011-02,True,1.0,1.0,1.0,Hibernating
17118,2011-01-26 12:19:00,2011-01-26 12:19:00,1,154,157.02,United Kingdom,10,0.0,157.02,157.02,318,0,2011-01,True,1.0,1.0,1.0,Hibernating
17119,2011-10-11 11:03:00,2011-12-06 14:40:00,2,334,606.91,United Kingdom,35,13.3,593.61,303.46,4,56,2011-10,True,5.0,2.0,3.0,Potential Loyalists
17120,2011-04-20 15:21:00,2011-04-20 15:21:00,1,120,307.46,United Kingdom,18,0.0,307.46,307.46,234,0,2011-04,True,1.0,1.0,2.0,Hibernating
17122,2011-08-12 14:33:00,2011-08-12 14:33:00,1,80,138.32,United Kingdom,7,0.0,138.32,138.32,120,0,2011-08,True,2.0,1.0,1.0,Hibernating
17123,2011-07-01 10:47:00,2011-07-01 10:47:00,1,246,345.3,United Kingdom,9,0.0,345.3,345.3,162,0,2011-07,True,2.0,1.0,2.0,Hibernating
17124,2011-06-07 14:02:00,2011-06-07 14:02:00,1,129,294.24,United Kingdom,31,0.0,294.24,294.24,186,0,2011-06,True,1.0,1.0,2.0,Hibernating
17125,2011-10-20 14:41:00,2011-10-20 14:41:00,1,281,230.5,United Kingdom,34,0.0,230.5,230.5,51,0,2011-10,True,3.0,1.0,1.0,About to Sleep
17126,2010-12-12 11:26:00,2011-07-10 13:52:00,5,780,989.45,United Kingdom,187,12.9,976.55,197.89,153,210,2010-12,True,2.0,4.0,4.0,At Risk
17128,2011-01-09 12:02:00,2011-01-09 12:02:00,1,76,157.09,United Kingdom,14,0.0,157.09,157.09,335,0,2011-01,True,1.0,1.0,1.0,Hibernating
17131,2011-09-25 12:42:00,2011-12-04 12:52:00,5,983,2463.17,United Kingdom,78,0.0,2463.17,492.63,6,70,2011-09,True,5.0,4.0,5.0,Champions
17133,2011-03-18 13:47:00,2011-11-24 12:27:00,7,2730,4892.24,United Kingdom,13,0.0,4892.24,698.89,16,251,2011-03,True,4.0,5.0,5.0,Loyal Customers
17134,2011-03-20 11:56:00,2011-08-25 09:53:00,2,98,413.2,United Kingdom,21,0.0,413.2,206.6,107,158,2011-03,True,2.0,2.0,2.0,Hibernating
17135,2010-12-03 09:31:00,2011-11-23 16:48:00,7,1224,1139.73,United Kingdom,34,0.0,1139.73,162.82,17,355,2010-12,True,4.0,5.0,4.0,Loyal Customers
17138,2011-03-09 11:54:00,2011-03-09 11:54:00,1,126,380.5,United Kingdom,24,0.0,380.5,380.5,276,0,2011-03,True,1.0,1.0,2.0,Hibernating
17139,2011-02-24 09:32:00,2011-11-24 10:12:00,12,5176,10650.77,United Kingdom,309,82.9,10567.87,887.56,16,273,2011-02,True,4.0,5.0,5.0,Loyal Customers
17140,2011-04-06 13:33:00,2011-04-06 13:33:00,1,296,454.12,United Kingdom,16,0.0,454.12,454.12,248,0,2011-04,True,1.0,1.0,2.0,Hibernating
17142,2011-04-14 18:22:00,2011-04-14 18:22:00,1,81,579.0,United Kingdom,15,0.0,579.0,579.0,240,0,2011-04,True,1.0,1.0,3.0,Hibernating
17144,2011-09-16 12:50:00,2011-12-08 17:57:00,2,483,984.57,United Kingdom,42,0.0,984.57,492.28,2,83,2011-09,True,5.0,2.0,4.0,Potential Loyalists
17146,2010-12-16 12:20:00,2011-08-26 12:44:00,3,212,749.78,United Kingdom,33,0.0,749.78,249.93,106,253,2010-12,True,2.0,3.0,3.0,At Risk
17147,2011-02-01 09:36:00,2011-11-17 12:32:00,4,882,1714.59,United Kingdom,68,34.95,1679.64,428.65,23,289,2011-02,True,4.0,4.0,4.0,Loyal Customers
17148,2011-10-19 09:59:00,2011-10-19 09:59:00,1,82,124.88,United Kingdom,9,0.0,124.88,124.88,52,0,2011-10,True,3.0,1.0,1.0,About to Sleep
17152,2011-03-21 16:20:00,2011-05-29 12:19:00,3,517,1689.5,United Kingdom,9,186.0,1503.5,563.17,195,69,2011-03,True,1.0,3.0,4.0,At Risk
17153,2011-11-15 13:42:00,2011-11-15 13:42:00,1,104,213.78,United Kingdom,14,0.0,213.78,213.78,25,0,2011-11,True,4.0,1.0,1.0,Promising
17154,2011-09-25 13:42:00,2011-09-25 13:42:00,1,490,329.34,United Kingdom,23,0.0,329.34,329.34,76,0,2011-09,True,2.0,1.0,2.0,Hibernating
17155,2011-06-15 10:22:00,2011-11-22 12:38:00,2,242,251.7,United Kingdom,19,0.0,251.7,125.85,18,160,2011-06,True,4.0,2.0,2.0,Potential Loyalists
17157,2011-06-16 15:08:00,2011-12-02 09:10:00,2,172,319.0,United Kingdom,11,12.45,306.55,159.5,8,169,2011-06,True,5.0,2.0,2.0,Potential Loyalists
17158,2010-12-14 13:03:00,2011-11-07 15:15:00,3,778,1266.97,United Kingdom,53,0.0,1266.97,422.32,33,328,2010-12,True,3.0,3.0,4.0,Need Attention
17159,2011-06-21 09:49:00,2011-11-18 10:52:00,3,1111,1538.88,United Kingdom,96,4.15,1534.73,512.96,22,150,2011-06,True,4.0,3.0,4.0,Potential Loyalists
17160,2011-04-12 12:00:00,2011-11-08 14:05:00,6,2856,3518.03,United Kingdom,111,0.0,3518.03,586.34,32,210,2011-04,True,4.0,5.0,5.0,Loyal Customers
17162,2011-02-07 12:27:00,2011-11-11 11:34:00,10,1001,1715.46,United Kingdom,81,8.25,1707.21,171.55,29,277,2011-02,True,4.0,5.0,4.0,Loyal Customers
17163,2011-09-22 15:54:00,2011-11-18 08:57:00,2,66,293.1,United Kingdom,3,0.0,293.1,146.55,22,57,2011-09,True,4.0,2.0,2.0,Potential Loyalists
17164,2011-03-11 14:26:00,2011-11-07 09:14:00,7,1501,2467.35,United Kingdom,92,0.95,2466.4,352.48,33,241,2011-03,True,3.0,5.0,5.0,Loyal Customers
17165,2011-02-28 16:39:00,2011-02-28 16:39:00,1,100,158.68,United Kingdom,10,0.0,158.68,158.68,285,0,2011-02,True,1.0,1.0,1.0,Hibernating
17166,2011-05-20 08:18:00,2011-11-01 09:46:00,2,78,206.34,United Kingdom,11,16.85,189.49,103.17,39,165,2011-05,True,3.0,2.0,1.0,About to Sleep
17169,2011-06-09 13:16:00,2011-10-13 10:25:00,2,526,835.78,United Kingdom,51,18.9,816.88,417.89,58,126,2011-06,True,3.0,2.0,3.0,About to Sleep
17171,2011-02-23 16:37:00,2011-02-23 16:37:00,1,185,224.91,United Kingdom,16,0.0,224.91,224.91,290,0,2011-02,True,1.0,1.0,1.0,Hibernating
17172,2011-09-22 09:36:00,2011-09-22 09:36:00,1,480,317.76,United Kingdom,15,0.0,317.76,317.76,79,0,2011-09,True,2.0,1.0,2.0,Hibernating
17173,2011-07-31 15:26:00,2011-12-04 14:40:00,8,1122,3766.6,United Kingdom,36,10.95,3755.65,470.82,6,126,2011-07,True,5.0,5.0,5.0,Champions
17174,2011-05-06 11:47:00,2011-05-06 11:47:00,1,41,59.9,United Kingdom,4,0.0,59.9,59.9,218,0,2011-05,True,1.0,1.0,1.0,Hibernating
17175,2011-02-16 14:56:00,2011-10-26 15:31:00,4,866,1443.69,United Kingdom,42,12.75,1430.94,360.92,45,252,2011-02,True,3.0,4.0,4.0,Loyal Customers
17176,2011-05-22 12:41:00,2011-05-22 12:41:00,1,170,306.13,United Kingdom,15,0.0,306.13,306.13,202,0,2011-05,True,1.0,1.0,2.0,Hibernating
17179,2010-12-13 14:24:00,2011-06-14 16:48:00,3,290,711.79,United Kingdom,56,0.0,711.79,237.26,179,183,2010-12,True,2.0,3.0,3.0,At Risk
17180,2011-01-27 18:05:00,2011-10-14 15:46:00,4,670,783.97,United Kingdom,91,15.65,768.32,195.99,57,260,2011-01,True,3.0,4.0,3.0,Loyal Customers
17181,2010-12-01 12:38:00,2011-10-13 14:48:00,2,241,239.92,United Kingdom,23,0.0,239.92,119.96,58,316,2010-12,True,3.0,2.0,1.0,About to Sleep
17183,2011-08-26 15:25:00,2011-12-02 10:07:00,6,1296,3347.31,United Kingdom,42,60.4,3286.91,557.88,8,98,2011-08,True,5.0,5.0,5.0,Champions
17186,2011-10-10 12:52:00,2011-10-24 10:20:00,2,200,144.0,United Kingdom,1,0.0,144.0,72.0,47,14,2011-10,True,3.0,2.0,1.0,About to Sleep
17187,2011-04-27 12:39:00,2011-04-27 12:39:00,1,144,203.95,United Kingdom,10,0.0,203.95,203.95,227,0,2011-04,True,1.0,1.0,1.0,Hibernating
17188,2010-12-12 12:56:00,2011-11-28 13:53:00,7,1328,2474.23,United Kingdom,71,198.65,2275.58,353.46,12,351,2010-12,True,5.0,5.0,5.0,Champions
17189,2010-12-15 17:28:00,2011-08-25 19:39:00,2,226,383.75,United Kingdom,52,0.0,383.75,191.88,107,253,2010-12,True,2.0,2.0,2.0,Hibernating
17190,2011-05-16 15:29:00,2011-10-12 11:33:00,2,161,444.74,United Kingdom,19,195.0,249.74,222.37,59,149,2011-05,True,3.0,2.0,2.0,About to Sleep
17191,2010-12-06 14:36:00,2011-11-11 16:58:00,7,1166,2093.68,United Kingdom,163,0.0,2093.68,299.1,29,340,2010-12,True,4.0,5.0,5.0,Loyal Customers
17193,2011-06-16 10:04:00,2011-11-04 12:47:00,7,1254,1699.3,United Kingdom,17,24.84,1674.46,242.76,36,141,2011-06,True,3.0,5.0,4.0,Loyal Customers
17194,2010-12-14 12:06:00,2010-12-14 12:06:00,1,112,226.78,United Kingdom,25,0.0,226.78,226.78,361,0,2010-12,True,1.0,1.0,1.0,Hibernating
17197,2011-11-10 10:32:00,2011-11-10 10:32:00,1,191,1013.01,United Kingdom,29,0.0,1013.01,1013.01,30,0,2011-11,True,4.0,1.0,4.0,Promising
17198,2010-12-03 14:54:00,2011-11-16 10:39:00,3,357,692.22,United Kingdom,89,0.0,692.22,230.74,24,348,2010-12,True,4.0,3.0,3.0,Potential Loyalists
17201,2011-10-17 11:55:00,2011-10-17 11:55:00,1,231,289.78,United Kingdom,38,0.0,289.78,289.78,54,0,2011-10,True,3.0,1.0,2.0,About to Sleep
17203,2011-10-10 14:37:00,2011-11-04 12:27:00,6,2846,3560.08,United Kingdom,116,0.0,3560.08,593.35,36,25,2011-10,True,3.0,5.0,5.0,Loyal Customers
17204,2011-03-21 12:42:00,2011-06-17 14:46:00,4,646,1564.56,United Kingdom,44,211.65,1352.91,391.14,176,88,2011-03,True,2.0,4.0,4.0,At Risk
17205,2011-10-17 12:46:00,2011-10-17 12:46:00,1,884,384.08,United Kingdom,13,0.0,384.08,384.08,54,0,2011-10,True,3.0,1.0,2.0,About to Sleep
17206,2011-10-17 13:25:00,2011-10-17 13:25:00,1,76,204.24,United Kingdom,7,0.0,204.24,204.24,54,0,2011-10,True,3.0,1.0,1.0,About to Sleep
17211,2010-12-05 12:44:00,2011-11-13 12:03:00,8,1323,2317.22,United Kingdom,150,17.55,2299.67,289.65,27,343,2010-12,True,4.0,5.0,5.0,Loyal Customers
17212,2011-03-31 19:42:00,2011-03-31 19:42:00,1,147,226.85,United Kingdom,4,0.0,226.85,226.85,254,0,2011-03,True,1.0,1.0,1.0,Hibernating
17213,2010-12-08 13:03:00,2011-10-30 14:53:00,7,1176,2781.23,United Kingdom,85,40.15,2741.08,397.32,41,326,2010-12,True,3.0,5.0,5.0,Loyal Customers
17214,2010-12-15 15:14:00,2011-10-10 13:17:00,6,272,1059.12,United Kingdom,79,85.0,974.12,176.52,61,299,2010-12,True,3.0,5.0,4.0,Loyal Customers
17217,2011-04-19 17:19:00,2011-04-19 17:19:00,1,24,113.5,United Kingdom,9,0.0,113.5,113.5,235,0,2011-04,True,1.0,1.0,1.0,Hibernating
17218,2010-12-06 15:25:00,2011-12-05 13:52:00,10,955,1951.97,United Kingdom,146,0.0,1951.97,195.2,5,364,2010-12,True,5.0,5.0,4.0,Champions
17219,2011-11-08 11:25:00,2011-11-08 11:25:00,1,89,114.23,United Kingdom,24,0.0,114.23,114.23,32,0,2011-11,True,4.0,1.0,1.0,Promising
17220,2010-12-10 14:54:00,2011-11-15 13:47:00,14,1897,3187.55,United Kingdom,303,0.0,3187.55,227.68,25,340,2010-12,True,4.0,5.0,5.0,Loyal Customers
17221,2011-11-03 17:39:00,2011-12-02 13:35:00,2,287,334.48,United Kingdom,59,0.0,334.48,167.24,8,29,2011-11,True,5.0,2.0,2.0,Potential Loyalists
17222,2011-10-05 13:58:00,2011-10-05 13:58:00,1,122,328.65,United Kingdom,27,0.0,328.65,328.65,66,0,2011-10,True,3.0,1.0,2.0,About to Sleep
17223,2010-12-06 14:08:00,2011-02-02 15:57:00,2,109,381.89,United Kingdom,42,0.0,381.89,190.94,311,58,2010-12,True,1.0,2.0,2.0,Hibernating
17226,2011-02-04 11:52:00,2011-02-04 11:52:00,1,406,393.49,United Kingdom,21,0.0,393.49,393.49,309,0,2011-02,True,1.0,1.0,2.0,Hibernating
17227,2010-12-06 11:16:00,2011-11-21 10:51:00,6,741,939.32,United Kingdom,28,0.0,939.32,156.55,19,350,2010-12,True,4.0,5.0,4.0,Loyal Customers
17228,2010-12-02 16:00:00,2011-11-24 10:24:00,8,1532,1906.09,United Kingdom,140,0.0,1906.09,238.26,16,357,2010-12,True,4.0,5.0,4.0,Loyal Customers
17229,2011-07-20 12:38:00,2011-09-04 13:56:00,2,185,318.76,United Kingdom,39,0.0,318.76,159.38,97,46,2011-07,True,2.0,2.0,2.0,Hibernating
17230,2010-12-15 11:22:00,2011-03-20 16:12:00,8,1651,3638.41,United Kingdom,51,171.74,3466.67,454.8,265,95,2010-12,True,1.0,5.0,5.0,Can't Lose Them
17231,2010-12-13 14:16:00,2011-11-27 15:18:00,10,1724,3124.72,United Kingdom,292,46.5,3078.22,312.47,13,349,2010-12,True,5.0,5.0,5.0,Champions
17232,2011-11-25 12:24:00,2011-12-07 12:21:00,2,202,417.77,United Kingdom,30,0.0,417.77,208.88,3,12,2011-11,True,5.0,2.0,2.0,Potential Loyalists
17233,2011-11-04 14:06:00,2011-11-04 14:06:00,1,131,190.88,United Kingdom,25,0.0,190.88,190.88,36,0,2011-11,True,3.0,1.0,1.0,About to Sleep
17234,2011-06-10 11:20:00,2011-06-10 11:20:00,1,55,149.89,United Kingdom,14,0.0,149.89,149.89,183,0,2011-06,True,1.0,1.0,1.0,Hibernating
17235,2010-12-02 13:38:00,2011-11-14 15:51:00,2,224,550.06,United Kingdom,24,0.0,550.06,275.03,26,347,2010-12,True,4.0,2.0,3.0,Potential Loyalists
17236,2010-12-12 11:49:00,2011-11-27 12:00:00,6,474,916.13,United Kingdom,88,0.0,916.13,152.69,13,350,2010-12,True,5.0,5.0,4.0,Champions
17237,2011-11-17 12:55:00,2011-11-28 15:02:00,2,105,314.69,United Kingdom,18,0.0,314.69,157.34,12,11,2011-11,True,5.0,2.0,2.0,Potential Loyalists
17238,2010-12-03 15:05:00,2011-12-07 11:35:00,17,1807,3719.1,United Kingdom,297,0.0,3719.1,218.77,3,369,2010-12,True,5.0,5.0,5.0,Champions
17239,2011-01-31 09:41:00,2011-01-31 09:41:00,1,150,382.5,United Kingdom,15,2.55,379.95,382.5,313,0,2011-01,True,1.0,1.0,2.0,Hibernating
17242,2011-06-12 13:04:00,2011-08-23 14:55:00,2,611,1135.04,United Kingdom,30,0.0,1135.04,567.52,109,72,2011-06,True,2.0,2.0,4.0,Hibernating
17243,2010-12-05 10:03:00,2011-12-08 13:26:00,26,3316,8531.65,United Kingdom,179,48.3,8483.35,328.14,2,368,2010-12,True,5.0,5.0,5.0,Champions
17244,2011-10-17 15:19:00,2011-10-17 15:19:00,1,616,954.9,United Kingdom,31,0.0,954.9,954.9,54,0,2011-10,True,3.0,1.0,4.0,About to Sleep
17245,2011-05-19 10:43:00,2011-05-19 10:43:00,1,75,171.45,United Kingdom,9,0.0,171.45,171.45,205,0,2011-05,True,1.0,1.0,1.0,Hibernating
17247,2011-11-24 15:21:00,2011-11-24 15:21:00,1,105,280.09,United Kingdom,53,0.0,280.09,280.09,16,0,2011-11,True,4.0,1.0,2.0,Promising
17248,2011-08-11 13:34:00,2011-08-11 13:34:00,1,213,318.65,United Kingdom,68,0.0,318.65,318.65,121,0,2011-08,True,2.0,1.0,2.0,Hibernating
17250,2011-03-23 16:45:00,2011-12-06 12:15:00,2,167,381.97,United Kingdom,55,0.0,381.97,190.98,4,258,2011-03,True,5.0,2.0,2.0,Potential Loyalists
17251,2010-12-12 11:06:00,2010-12-12 11:06:00,1,108,269.83,United Kingdom,37,0.0,269.83,269.83,363,0,2010-12,True,1.0,1.0,2.0,Hibernating
17252,2011-06-06 16:41:00,2011-08-15 09:45:00,2,192,348.91,United Kingdom,86,0.0,348.91,174.46,117,70,2011-06,True,2.0,2.0,2.0,Hibernating
17253,2011-11-21 12:59:00,2011-11-21 12:59:00,1,43,178.26,United Kingdom,18,0.0,178.26,178.26,19,0,2011-11,True,4.0,1.0,1.0,Promising
17254,2011-11-24 14:09:00,2011-12-05 12:46:00,2,251,271.19,United Kingdom,100,0.0,271.19,135.6,5,11,2011-11,True,5.0,2.0,2.0,Potential Loyalists
17255,2011-02-13 15:18:00,2011-10-30 12:18:00,2,227,291.48,United Kingdom,69,0.0,291.48,145.74,41,259,2011-02,True,3.0,2.0,2.0,About to Sleep
17256,2011-01-31 14:53:00,2011-08-24 13:30:00,2,141,240.0,United Kingdom,12,0.0,240.0,120.0,108,205,2011-01,True,2.0,2.0,1.0,Hibernating
17259,2010-12-06 12:55:00,2011-07-14 15:01:00,2,388,581.23,United Kingdom,104,0.0,581.23,290.62,149,220,2010-12,True,2.0,2.0,3.0,Hibernating
17262,2010-12-08 13:30:00,2011-10-18 12:56:00,5,367,1253.36,United Kingdom,9,0.0,1253.36,250.67,53,314,2010-12,True,3.0,4.0,4.0,Loyal Customers
17263,2011-05-15 14:32:00,2011-05-15 14:32:00,1,36,63.44,United Kingdom,23,0.0,63.44,63.44,209,0,2011-05,True,1.0,1.0,1.0,Hibernating
17265,2011-06-12 12:00:00,2011-07-24 10:49:00,2,389,550.01,United Kingdom,106,0.0,550.01,275.0,139,42,2011-06,True,2.0,2.0,3.0,Hibernating
17266,2011-07-15 11:57:00,2011-12-07 14:12:00,3,153,296.58,United Kingdom,60,0.0,296.58,98.86,3,145,2011-07,True,5.0,3.0,2.0,Potential Loyalists
17267,2011-08-04 17:19:00,2011-08-04 17:22:00,2,158,317.2,United Kingdom,37,0.0,317.2,158.6,128,0,2011-08,True,2.0,2.0,2.0,Hibernating
17268,2011-04-08 13:20:00,2011-08-24 10:06:00,4,844,763.64,United Kingdom,3,0.0,763.64,190.91,108,138,2011-04,True,2.0,4.0,3.0,At Risk
17272,2011-03-22 12:05:00,2011-10-28 16:37:00,4,1778,2148.63,United Kingdom,70,4.1,2144.53,537.16,43,220,2011-03,True,3.0,4.0,5.0,Loyal Customers
17274,2011-11-04 13:16:00,2011-11-04 13:16:00,1,77,107.82,United Kingdom,24,0.0,107.82,107.82,36,0,2011-11,True,3.0,1.0,1.0,About to Sleep
17277,2011-01-21 12:37:00,2011-04-26 12:47:00,2,430,1065.35,United Kingdom,67,0.0,1065.35,532.67,228,95,2011-01,True,1.0,2.0,4.0,Hibernating
17278,2011-04-12 13:10:00,2011-04-12 13:10:00,1,179,246.04,United Kingdom,15,0.0,246.04,246.04,242,0,2011-04,True,1.0,1.0,2.0,Hibernating
17279,2011-10-13 11:58:00,2011-10-13 11:58:00,1,48,187.83,United Kingdom,8,0.0,187.83,187.83,58,0,2011-10,True,3.0,1.0,1.0,About to Sleep
17282,2011-02-13 11:36:00,2011-08-01 14:29:00,3,1866,1685.46,United Kingdom,79,0.0,1685.46,561.82,131,169,2011-02,True,2.0,3.0,4.0,At Risk
17284,2011-01-07 14:31:00,2011-10-10 14:38:00,6,1362,1647.48,United Kingdom,229,10.9,1636.58,274.58,61,276,2011-01,True,3.0,5.0,4.0,Loyal Customers
